+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 36    | 0   | 36   | 0   | 0   | 0   | GET    | /api/courses/01HFN86WBHXEJN5BDB468FRJCV/classes                                               | 0.012 | 0.668 | 6.188    | 0.172 | 0.432 | 0.476 | 0.668 | 0.165  | 264.000     | 896.000     | 18397.000    | 511.028     |
| 25    | 0   | 25   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VN083K09B8H5C8R65VX/classes/01HFN87H3CHZ7198K1VD1FWAAR/assignments        | 0.028 | 1.100 | 6.172    | 0.247 | 0.456 | 0.900 | 1.100 | 0.250  | 0.000       | 0.000       | 0.000        | 0.000       |
| 49    | 0   | 49   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VDN8NFHW00VDKCQW56W/classes/01HFN866K379M41BDVEV7T6H53/assignments        | 0.012 | 0.604 | 6.136    | 0.125 | 0.328 | 0.452 | 0.604 | 0.130  | 0.000       | 0.000       | 0.000        | 0.000       |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFN87D5ZWGBS34NKQV1ZSPD4                                                 | 0.048 | 2.691 | 6.111    | 0.679 | 2.691 | 2.691 | 2.691 | 0.913  | 454.000     | 454.000     | 4086.000     | 454.000     |
| 30    | 0   | 30   | 0   | 0   | 0   | GET    | /api/courses/01HFN85WKEKVMMJ0CF9YGXJMY2/classes                                               | 0.008 | 0.844 | 6.060    | 0.202 | 0.520 | 0.712 | 0.844 | 0.214  | 307.000     | 568.000     | 12852.000    | 428.400     |
| 30    | 0   | 30   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87C20JQV3SEENXT2FDQEV                                                 | 0.008 | 0.940 | 6.060    | 0.202 | 0.472 | 0.872 | 0.940 | 0.234  | 321.000     | 322.000     | 9632.000     | 321.067     |
| 52    | 0   | 52   | 0   | 0   | 0   | GET    | /api/announcements/01HFN866XKHWE6HWE70NK25S7A                                                 | 0.012 | 0.476 | 6.056    | 0.116 | 0.308 | 0.420 | 0.476 | 0.114  | 455.000     | 456.000     | 23662.000    | 455.038     |
| 32    | 0   | 32   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WKEKVMMJ0CFA6W69CPR/classes/01HFN87F8G5B18TXMMTCXNGQRS/assignments        | 0.016 | 1.020 | 6.048    | 0.189 | 0.396 | 0.956 | 1.020 | 0.231  | 0.000       | 0.000       | 0.000        | 0.000       |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFN875Q7HK2BQVX9Z8961E8R                                                 | 0.016 | 3.660 | 6.016    | 0.668 | 3.660 | 3.660 | 3.660 | 1.106  | 343.000     | 343.000     | 3087.000     | 343.000     |
| 26    | 0   | 26   | 0   | 0   | 0   | GET    | /api/announcements/01HFN876FX4M4MBBTZS011B3EB                                                 | 0.024 | 0.832 | 5.992    | 0.230 | 0.632 | 0.800 | 0.832 | 0.244  | 382.000     | 383.000     | 9933.000     | 382.038     |
| 47    | 0   | 47   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VDN8NFHW00VDKCQW56W/classes/01HFN86K47VGADM2XJJM8ESHJN/assignments        | 0.020 | 0.700 | 5.968    | 0.127 | 0.292 | 0.304 | 0.700 | 0.122  | 0.000       | 0.000       | 0.000        | 0.000       |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFN8738M5YDM6QYQSM20NY9G                                                 | 0.020 | 3.488 | 5.964    | 0.994 | 3.488 | 3.488 | 3.488 | 1.235  | 391.000     | 391.000     | 2346.000     | 391.000     |
| 21    | 0   | 21   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WM71VC180S8QZ4MGZSX/classes/01HFN876RD5ETQPKEE7NE42KZ6/assignments        | 0.024 | 1.288 | 5.916    | 0.282 | 0.476 | 1.204 | 1.288 | 0.340  | 0.000       | 0.000       | 0.000        | 0.000       |
| 48    | 0   | 48   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VE6R9PE6BX8VMMSK6MY/classes/01HFN86A3P0E6TY0KQMWX10PW0/assignments        | 0.012 | 0.900 | 5.912    | 0.123 | 0.268 | 0.388 | 0.900 | 0.147  | 0.000       | 0.000       | 0.000        | 0.000       |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/courses/01HFN86X2BRK1ZGBA6GTN6ZEY3/classes                                               | 0.012 | 2.452 | 5.900    | 0.656 | 2.452 | 2.452 | 2.452 | 0.931  | 341.000     | 680.000     | 4086.000     | 454.000     |
| 21    | 0   | 21   | 0   | 0   | 0   | GET    | /api/courses/01HFN86WBHXEJN5BDB49K71EF7/classes                                               | 0.004 | 2.308 | 5.888    | 0.280 | 0.524 | 0.856 | 2.308 | 0.497  | 264.000     | 508.000     | 7984.000     | 380.190     |
| 16    | 0   | 16   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WR2XPEG9T6X0VKN1SFD/classes/01HFN87FRC8SFPQAKAXSZT9S9G/assignments        | 0.020 | 4.268 | 5.876    | 0.367 | 0.492 | 4.268 | 4.268 | 1.015  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFN85WK6VNWDR2MKWAE8PPQD/classes                                               | 0.032 | 4.852 | 5.872    | 1.174 | 4.852 | 4.852 | 4.852 | 1.850  | 42.000      | 42.000      | 210.000      | 42.000      |
| 34    | 0   | 34   | 0   | 0   | 0   | GET    | /api/announcements/01HFN874MBB7WVEW5W683FGKPN                                                 | 0.016 | 1.124 | 5.848    | 0.172 | 0.528 | 0.632 | 1.124 | 0.241  | 323.000     | 324.000     | 10984.000    | 323.059     |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFN86X2H19YS9EGA1KZBJDCX/classes/01HFN87B1DX5JMSXTG3S04Z90D/assignments        | 0.236 | 2.740 | 5.840    | 1.168 | 2.740 | 2.740 | 2.740 | 0.943  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/announcements/01HFN872WAHJCCBNBRMH0HM2S2                                                 | 0.020 | 4.560 | 5.780    | 1.156 | 4.560 | 4.560 | 4.560 | 1.712  | 384.000     | 384.000     | 1920.000     | 384.000     |
| 19    | 0   | 19   | 0   | 0   | 0   | GET    | /api/courses/01HFN85VSGQW677HTN425S1VW2/classes                                               | 0.020 | 1.072 | 5.768    | 0.304 | 0.904 | 1.072 | 1.072 | 0.296  | 243.000     | 1219.000    | 12352.000    | 650.105     |
| 23    | 0   | 23   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87317MST51S87YFXR45GM                                                 | 0.020 | 1.360 | 5.712    | 0.248 | 0.520 | 1.148 | 1.360 | 0.348  | 455.000     | 456.000     | 10466.000    | 455.043     |
| 51    | 0   | 51   | 0   | 0   | 0   | GET    | /api/announcements/01HFN865SNS6054JEC5TTXNKBT                                                 | 0.016 | 0.604 | 5.616    | 0.110 | 0.316 | 0.360 | 0.604 | 0.127  | 390.000     | 391.000     | 19891.000    | 390.020     |
| 5     | 0   | 4    | 0   | 1   | 0   | GET    | /api/announcements/01HFN877Q165NWE1K4WDEKT9Y0                                                 | 0.012 | 5.000 | 5.576    | 1.115 | 5.000 | 5.000 | 5.000 | 1.945  | 0.000       | 423.000     | 1692.000     | 338.400     |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87FRQR7A5S85SYRAQHP3A                                                 | 0.024 | 0.916 | 5.540    | 0.308 | 0.656 | 0.916 | 0.916 | 0.252  | 315.000     | 315.000     | 5670.000     | 315.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN86VTGHQSKGCXXQ07S36MZ/classes/01HFN871BPJYZYK6DHYJM9ZG1G/assignments        | 0.028 | 4.876 | 5.504    | 0.917 | 4.876 | 4.876 | 4.876 | 1.775  | 0.000       | 0.000       | 0.000        | 0.000       |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFN878V4PZY8Z05KCRC24J3Q                                                 | 0.028 | 3.900 | 5.444    | 0.778 | 3.900 | 3.900 | 3.900 | 1.310  | 483.000     | 483.000     | 3381.000     | 483.000     |
| 28    | 0   | 28   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87HYVPGG4WFCPYDY9EZPT                                                 | 0.020 | 0.896 | 5.407    | 0.193 | 0.680 | 0.739 | 0.896 | 0.236  | 416.000     | 416.000     | 11648.000    | 416.000     |
| 48    | 0   | 48   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VN3XSR9RPZXCH2NARRG/classes/01HFN862QFPCYGJZBK7WT2G06C/assignments        | 0.016 | 0.616 | 5.352    | 0.112 | 0.284 | 0.436 | 0.616 | 0.124  | 0.000       | 0.000       | 0.000        | 0.000       |
| 29    | 0   | 29   | 0   | 0   | 0   | GET    | /api/announcements/01HFN878X5TR98SF69FTMQQG5A                                                 | 0.024 | 1.032 | 5.300    | 0.183 | 0.672 | 0.684 | 1.032 | 0.229  | 395.000     | 395.000     | 11455.000    | 395.000     |
| 53    | 0   | 53   | 0   | 0   | 0   | GET    | /api/announcements/01HFN863AVWGA4BMHP5K4A9H55                                                 | 0.012 | 0.428 | 5.268    | 0.099 | 0.172 | 0.376 | 0.428 | 0.094  | 449.000     | 450.000     | 23800.000    | 449.057     |
| 24    | 0   | 24   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87CXYJCJ8TFCM9RDCW498                                                 | 0.028 | 1.227 | 5.263    | 0.219 | 0.508 | 0.776 | 1.227 | 0.275  | 438.000     | 438.000     | 10512.000    | 438.000     |
| 6     | 0   | 5    | 0   | 1   | 0   | GET    | /api/announcements/01HFN86ZEM2T3DKF0Y1C2WNXY1                                                 | 0.024 | 5.000 | 5.228    | 0.871 | 5.000 | 5.000 | 5.000 | 1.846  | 349.000     | 350.000     | 1746.000     | 291.000     |
| 40    | 0   | 40   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VE6R9PE6BX8VMMSK6MY/classes/01HFN85WQ5HEA5ND5Y0B8ZCET7/assignments        | 0.020 | 0.528 | 5.220    | 0.130 | 0.316 | 0.344 | 0.528 | 0.113  | 0.000       | 0.000       | 0.000        | 0.000       |
| 24    | 0   | 24   | 0   | 0   | 0   | GET    | /api/courses/01HFN86VNKS1D0WM6HKY373X75/classes                                               | 0.012 | 0.848 | 5.192    | 0.216 | 0.592 | 0.660 | 0.848 | 0.242  | 284.000     | 878.000     | 13242.000    | 551.750     |
| 17    | 0   | 17   | 0   | 0   | 0   | GET    | /api/courses/01HFN86WF6ED642Y89PMH6J3QE/classes                                               | 0.028 | 2.412 | 5.171    | 0.304 | 0.959 | 2.412 | 2.412 | 0.568  | 299.000     | 761.000     | 7734.000     | 454.941     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9YCMDM47S                                                       | 0.008 | 4.732 | 5.144    | 0.857 | 4.732 | 4.732 | 4.732 | 1.734  | 362.000     | 362.000     | 2172.000     | 362.000     |
| 3     | 0   | 2    | 0   | 1   | 0   | POST   | /api/courses/01HFN85WN5C1NZMZEV50NM734A/classes                                               | 0.044 | 5.000 | 5.116    | 1.705 | 5.000 | 5.000 | 5.000 | 2.330  | 42.000      | 42.000      | 84.000       | 28.000      |
| 17    | 0   | 17   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87FB9SMV0XYDGDQ63MD3D                                                 | 0.032 | 0.896 | 5.112    | 0.301 | 0.612 | 0.896 | 0.896 | 0.246  | 386.000     | 386.000     | 6562.000     | 386.000     |
| 25    | 0   | 25   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VNCNHD0MMCJKPZM9QMG/classes/01HFN87HY947MJ9582CYSSRB6A/assignments        | 0.020 | 0.724 | 5.056    | 0.202 | 0.656 | 0.704 | 0.724 | 0.216  | 0.000       | 0.000       | 0.000        | 0.000       |
| 22    | 0   | 22   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87H8C6KXGW9892QG0MW5P                                                 | 0.016 | 1.736 | 5.052    | 0.230 | 0.408 | 0.628 | 1.736 | 0.364  | 477.000     | 477.000     | 10494.000    | 477.000     |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87GPJA8AEG85E5BS7XZ6G                                                 | 0.024 | 2.556 | 5.036    | 0.387 | 0.840 | 2.556 | 2.556 | 0.670  | 458.000     | 458.000     | 5954.000     | 458.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/courses/01HFN85WKEKVMMJ0CFA6W69CPR/classes                                               | 1.636 | 3.384 | 5.020    | 2.510 | 3.384 | 3.384 | 3.384 | 0.874  | 42.000      | 42.000      | 84.000       | 42.000      |
| 12    | 0   | 12   | 0   | 0   | 0   | GET    | /api/courses/01HFN85WMH958NR0VZPP3XZCYE/classes                                               | 0.012 | 3.248 | 4.964    | 0.414 | 0.648 | 3.248 | 3.248 | 0.872  | 290.000     | 908.000     | 6120.000     | 510.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN86W1K8E8SDG86RZN9YZGG/status                                                | 4.964 | 4.964 | 4.964    | 4.964 | 4.964 | 4.964 | 4.964 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 31    | 0   | 31   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WKQG1Y6DTN0J009C2MJ/classes/01HFN86Z9APZFP5N447ZG78QNN/assignments        | 0.020 | 0.736 | 4.948    | 0.160 | 0.308 | 0.500 | 0.736 | 0.153  | 0.000       | 0.000       | 0.000        | 0.000       |
| 22    | 0   | 22   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WP3KZ5JK7K9DBNVAR5C/classes/01HFN87H7G4AX5187WRFSYR8TN/assignments        | 0.020 | 0.800 | 4.935    | 0.224 | 0.659 | 0.760 | 0.800 | 0.235  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN85WMQN37T0B9MS38HGFST/classes                                               | 0.080 | 4.456 | 4.824    | 1.608 | 4.456 | 4.456 | 4.456 | 2.016  | 42.000      | 42.000      | 126.000      | 42.000      |
| 55    | 0   | 55   | 0   | 0   | 0   | GET    | /api/announcements/01HFN860TKVAQ73D9JFWWA38JT                                                 | 0.016 | 0.680 | 4.812    | 0.087 | 0.156 | 0.440 | 0.680 | 0.118  | 419.000     | 420.000     | 23050.000    | 419.091     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN86WA3E7ZM9SMGCNBV29JX/classes                                               | 0.112 | 4.260 | 4.804    | 1.601 | 4.260 | 4.260 | 4.260 | 1.884  | 42.000      | 42.000      | 126.000      | 42.000      |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFN87E4JARZN0S2YT9ES52YM                                                 | 0.024 | 1.920 | 4.792    | 0.532 | 1.920 | 1.920 | 1.920 | 0.588  | 333.000     | 333.000     | 2997.000     | 333.000     |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFN87AW7DV8HSSDFDYJ6ME9Y                                                 | 0.116 | 2.216 | 4.716    | 0.674 | 2.216 | 2.216 | 2.216 | 0.670  | 397.000     | 397.000     | 2779.000     | 397.000     |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/courses/01HFN85WQ1H3K7Z38T55MVYW2J/classes                                               | 0.004 | 1.056 | 4.680    | 0.260 | 0.796 | 1.056 | 1.056 | 0.290  | 259.000     | 1215.000    | 13275.000    | 737.500     |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN85WN36V7Z282WW9QVAH67/classes/01HFN87HMSKRHZ54ZS1QCJTPYM/assignments        | 0.016 | 4.279 | 4.663    | 0.777 | 4.279 | 4.279 | 4.279 | 1.567  | 0.000       | 0.000       | 0.000        | 0.000       |
| 21    | 0   | 21   | 0   | 0   | 0   | GET    | /api/courses/01HFN86WDPWY4RQNNF2E71BGN6/classes                                               | 0.008 | 0.872 | 4.660    | 0.222 | 0.516 | 0.756 | 0.872 | 0.235  | 209.000     | 863.000     | 9909.000     | 471.857     |
| 21    | 0   | 21   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WN80ZWKXDP9W36N5597/classes/01HFN878WYJJVYY2N6JMJDSPXX/assignments        | 0.028 | 0.920 | 4.592    | 0.219 | 0.628 | 0.644 | 0.920 | 0.233  | 0.000       | 0.000       | 0.000        | 0.000       |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/announcements/01HFN86XN7QMF00NB967RXTW6Q                                                 | 0.016 | 2.048 | 4.560    | 0.253 | 0.552 | 2.048 | 2.048 | 0.458  | 453.000     | 453.000     | 8154.000     | 453.000     |
| 40    | 0   | 40   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VJJEJ5DD6Q85RSBNXYQ/classes/01HFN85WX7A52YP1R1A3C0R8PX/assignments        | 0.012 | 0.636 | 4.540    | 0.114 | 0.248 | 0.320 | 0.636 | 0.117  | 0.000       | 0.000       | 0.000        | 0.000       |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87CCE1CT2JD8QDJ7FM5EE                                                 | 0.028 | 1.212 | 4.512    | 0.451 | 0.776 | 1.212 | 1.212 | 0.344  | 405.000     | 405.000     | 4050.000     | 405.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/announcements/01HFN870K30BNQT337D0PVAZ4F                                                 | 0.016 | 3.528 | 4.496    | 0.409 | 0.260 | 3.528 | 3.528 | 0.989  | 451.000     | 451.000     | 4961.000     | 451.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | PUT    | /api/courses/01HFN85VE6R9PE6BX8VMMSK6MY/status                                                | 0.036 | 4.436 | 4.472    | 2.236 | 4.436 | 4.436 | 4.436 | 2.200  | 0.000       | 0.000       | 0.000        | 0.000       |
| 14    | 0   | 14   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WKEKVMMJ0CF9YGXJMY2/classes/01HFN87CT8HNSWW8HTNR9TD4WZ/assignments        | 0.028 | 0.880 | 4.448    | 0.318 | 0.676 | 0.880 | 0.880 | 0.279  | 0.000       | 0.000       | 0.000        | 0.000       |
| 41    | 0   | 41   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VMA5G5XZ8FSA5ZQJ30A/classes/01HFN85WXDS5QNCM3G4RAHFB0B/assignments        | 0.016 | 0.448 | 4.368    | 0.107 | 0.208 | 0.312 | 0.448 | 0.104  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN85WNMSHJDDV9G2M3DCCPC/classes                                               | 0.100 | 3.508 | 4.368    | 1.456 | 3.508 | 3.508 | 3.508 | 1.476  | 42.000      | 42.000      | 126.000      | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN85WMH958NR0VZPP3XZCYE/status                                                | 4.348 | 4.348 | 4.348    | 4.348 | 4.348 | 4.348 | 4.348 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN86YFTD07Y312KQRS8RFGQ                                                 | 0.048 | 3.896 | 4.344    | 1.086 | 3.896 | 3.896 | 3.896 | 1.624  | 514.000     | 514.000     | 2056.000     | 514.000     |
| 35    | 0   | 35   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VQTEN3Q7TP475SSFCP9/classes/01HFN86Y650BKJR3CVZWQZEJJS/assignments        | 0.020 | 0.572 | 4.332    | 0.124 | 0.368 | 0.468 | 0.572 | 0.133  | 0.000       | 0.000       | 0.000        | 0.000       |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/courses/01HFN86WFGNQ5T4X8R1TN6XBY0/classes/01HFN878DBVXD8GAR6308WRHK6/assignments        | 0.032 | 3.264 | 4.292    | 0.429 | 0.256 | 3.264 | 3.264 | 0.948  | 0.000       | 0.000       | 0.000        | 0.000       |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/courses/01HFN86WFGNQ5T4X8R1TN6XBY0/classes                                               | 0.008 | 1.028 | 4.292    | 0.238 | 0.672 | 1.028 | 1.028 | 0.269  | 327.000     | 654.000     | 8495.000     | 471.944     |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87CTGNJ0THTZ0YGERNJ3R                                                 | 0.016 | 0.960 | 4.264    | 0.237 | 0.704 | 0.960 | 0.960 | 0.266  | 385.000     | 385.000     | 6930.000     | 385.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/courses/01HFN86W1XSSF7MZPTQ2TSH5VD/classes                                               | 0.008 | 1.032 | 4.240    | 0.385 | 0.880 | 1.032 | 1.032 | 0.361  | 242.000     | 745.000     | 4624.000     | 420.364     |
| 22    | 0   | 22   | 0   | 0   | 0   | GET    | /api/announcements/01HFN875P6Y7EG9XKMD8T2D98J                                                 | 0.016 | 0.928 | 4.208    | 0.191 | 0.576 | 0.840 | 0.928 | 0.252  | 451.000     | 451.000     | 9922.000     | 451.000     |
| 48    | 0   | 48   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VN083K09B8H5BNQD4FJ/classes/01HFN865SADT9R7KWHFB2W3T14/assignments        | 0.012 | 0.536 | 4.188    | 0.087 | 0.248 | 0.396 | 0.536 | 0.111  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN872GETQP986VYC7KM7Q2J                                                 | 0.064 | 3.747 | 4.187    | 1.396 | 3.747 | 3.747 | 3.747 | 1.668  | 325.000     | 325.000     | 975.000      | 325.000     |
| 20    | 0   | 20   | 0   | 0   | 0   | GET    | /api/announcements/01HFN875J1T1KW2590ED35EECE                                                 | 0.020 | 1.820 | 4.168    | 0.208 | 0.332 | 0.348 | 1.820 | 0.384  | 371.000     | 372.000     | 7421.000     | 371.050     |
| 15    | 0   | 15   | 0   | 0   | 0   | GET    | /api/courses/01HFN85WN80ZWKXDP9W6GETVHR/classes                                               | 0.004 | 1.536 | 4.156    | 0.277 | 0.824 | 1.536 | 1.536 | 0.395  | 303.000     | 1157.000    | 9393.000     | 626.200     |
| 15    | 0   | 15   | 0   | 0   | 0   | POST   | /api/courses/01HFN86VDFRS5G9J4XMB0PAAS0/classes/01HFN87F5BT6EZV5MBXNP99MB1/assignments        | 0.020 | 2.076 | 4.148    | 0.277 | 0.520 | 2.076 | 2.076 | 0.499  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN85WKEKVMMJ0CF9YGXJMY2/classes/01HFN87CT8HNSWW8HTNR9TD4WZ/assignments/export | 4.112 | 4.112 | 4.112    | 4.112 | 4.112 | 4.112 | 4.112 | 0.000  | 330424.000  | 330424.000  | 330424.000   | 330424.000  |
| 21    | 0   | 21   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87EFZ16DKJ2MMMYDBC6YC                                                 | 0.020 | 0.524 | 4.092    | 0.195 | 0.420 | 0.464 | 0.524 | 0.165  | 373.000     | 373.000     | 7833.000     | 373.000     |
| 18    | 0   | 18   | 0   | 0   | 0   | GET    | /api/announcements/01HFN874GE9V1CE3VPE4T3TBZW                                                 | 0.024 | 1.756 | 4.084    | 0.227 | 0.416 | 1.756 | 1.756 | 0.390  | 418.000     | 418.000     | 7524.000     | 418.000     |
| 23    | 0   | 23   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WM71VC180S8QZ4MGZSX/classes/01HFN86Z4RMWA3FED358BAD6TC/assignments        | 0.016 | 0.912 | 4.056    | 0.176 | 0.504 | 0.684 | 0.912 | 0.223  | 0.000       | 0.000       | 0.000        | 0.000       |
| 21    | 0   | 21   | 0   | 0   | 0   | GET    | /api/courses/01HFN85WK6VNWDR2MKWCF2XVBB/classes                                               | 0.012 | 0.752 | 4.008    | 0.191 | 0.416 | 0.732 | 0.752 | 0.220  | 311.000     | 1356.000    | 15269.000    | 727.095     |
| 12    | 0   | 12   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WN2TW98CQQCGBRPRZP9/classes/01HFN87086ZKGBVFG711VNZHDJ/assignments        | 0.012 | 2.680 | 4.008    | 0.334 | 0.496 | 2.680 | 2.680 | 0.718  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN86YZWJKG8MWZNS5C54CXE/classes/01HFN87CGKA7Y5HWEVVXSVNW3N/assignments/export | 3.947 | 3.947 | 3.947    | 3.947 | 3.947 | 3.947 | 3.947 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN86WF6ED642Y89PMH6J3QE/classes/01HFN87E3JHMR2RZPK7KMEES09/assignments        | 0.076 | 1.968 | 3.940    | 0.657 | 1.968 | 1.968 | 1.968 | 0.656  | 0.000       | 0.000       | 0.000        | 0.000       |
| 12    | 0   | 12   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87828CA5X1R5HC59RYXKF                                                 | 0.024 | 0.720 | 3.920    | 0.327 | 0.680 | 0.720 | 0.720 | 0.250  | 368.000     | 368.000     | 4416.000     | 368.000     |
| 16    | 0   | 16   | 0   | 0   | 0   | POST   | /api/courses/01HFN85WR2XPEG9T6X0VKN1SFD/classes/01HFN875X3WP7ANGDQT8EAXYEZ/assignments        | 0.024 | 1.012 | 3.916    | 0.245 | 0.820 | 1.012 | 1.012 | 0.302  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN86WV609JDNS5M3SBYR0NY                                                 | 0.136 | 3.388 | 3.896    | 0.974 | 3.388 | 3.388 | 3.388 | 1.394  | 430.000     | 430.000     | 1720.000     | 430.000     |
| 13    | 0   | 13   | 0   | 0   | 0   | POST   | /api/courses/01HFN85VMYRZRYXPNC1KF7TEZS/classes/01HFN874G411K1XQ852A98E926/assignments        | 0.016 | 1.164 | 3.876    | 0.298 | 0.800 | 1.164 | 1.164 | 0.341  | 0.000       | 0.000       | 0.000        | 0.000       |
| 17    | 0   | 17   | 0   | 0   | 0   | GET    | /api/announcements/01HFN87MQSR0ARNBPAXEVBJFM5                                                 | 0.016 | 0.595 | 3.863    | 0.227 | 0.436 | 0.595 | 0.595 | 0.153  | 376.000     | 376.000     | 6392.000     | 376.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN86Z43YSW857FMWH8E5QSV/classes                                               | 3.808 | 3.808 | 3.808    | 3.808 | 3.808 | 3.808 | 3.808 | 0.000  | 281.000     | 281.000     | 281.000      | 281.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN86WBHXEJN5BDB468FRJCV/classes/01HFN875HA064HSCJGW458EA7G/assignments/export | 3.788 | 3.788 | 3.788    | 3.788 | 3.788 | 3.788 | 3.788 | 0.000  | 330171.000  | 330171.000  | 330171.000   | 330171.000  |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN873P5263XADWFTYPD7182                                                 | 0.044 | 3.300 | 3.728    | 0.932 | 3.300 | 3.300 | 3.300 | 1.371  | 369.000     | 369.000     | 1476.000     | 369.000     |
